query_id,state,county,difficulty,question,found_in_top5,rank,chunk_coverage,golden_section,retrieved_section,retrieved_section_1,retrieved_section_2,retrieved_section_3,retrieved_section_4,retrieved_section_5,golden_chunk,retrieved_chunk,golden_penalty_fine,retrieved_penalty_fine,penalty_fine_correct,golden_prohibition,retrieved_prohibition,prohibition_correct,golden_obligation,retrieved_obligation,obligation_correct,golden_permission,retrieved_permission,permission_correct,metadata_accuracy,llm_reasoning
10,CA,Alameda,Easy,When can property in unincorporated county be divided?,False,0,0.0,16.04.050 - Compliance.,,17.02.050. Districts.,15.32.020. The system.,2.04.120. Duties of county recorder.,17.02.020. Purposes.,17.54.720. Amendments.,"A.No real property, or portion thereof, shown on the latest equalized county assessment roll as a unit or contiguous units and lying wholly or partially within the unincorporated portion of the county shall be divided into two or more parcels for the purpose of sale, lease or financing, whether immediate or future, unless prior thereto a tentative map is acted upon and a final map or parcel map has been filed in accordance with the provisions of this chapter, except for the cases of subdivision for which the advisory agency waives the requirement for filing a parcel map based on the findings: (1) that the proposed subdivision complies with requirements as to area, improvement and design, flood and water drainage control, appropriate improved public roads, sanitary disposal facilities, water supply availability, environmental protection, and other requirements of this chapter: (2) that waiving the parcel map will not be materially detrimental to the public welfare: and (3) that filing of a parcel map will not be materially detrimental to the public welfare: and (4) that filing of a parcel map would impose an unusual hardship to the subdivider.B.A tentative map is required but no parcel map or final map is required for the following cases of subdivision:1.The subdivision results in parcels that each are of an area of forty (40) acres or more or are quarter-quarter sections.2.The subdivision is for the purpose of leasing commercially or industrially zoned land for a period not exceeding five years.3.The subdivision is for the purpose of conveying one or more contiguous recorded parcels which were separate, legal building sites when acquired by the property owner.4.The subdivision is for the purpose of leasing for a short term (terminable by either party on not more than thirty (30) days' notice in writing) of a portion of the operating right-of-way of a railroad corporation defined as such by Section 230 of the Public Utilities Code.5.The subdivision is for conveyance of land to a public agency or public utility, or to a subsidiary of a public utility for conveyance to such public utility for rights-of-way, unless a showing is made in individual cases, upon substantial evidence, that public policy necessitates such a parcel map.C.No person shall sell or lease or contract to sell or lease any subdivision, or any part thereof, until a final map or parcel map thereof in full compliance with the provisions of this chapter has been filed in the office of the recorder of this county, except for the cases listed in subsection A of this section for which only a tentative map need be acted upon.D.Any deed of conveyance, sale or contract to sell made contrary to the provisions of this chapter is voidable to the extent allowable and in the same manner provided for violation of the Subdivision Map Act.E.Any sale, contract to sell, or deed of conveyance made contrary to the provisions of this chapter is a misdemeanor and is punishable by a fine of not less than twenty-five dollars ($25.00) and not more than five hundred dollars ($500.00), or imprisonment in the county jail for a period of not more than six months, or both.F.At such time as the building official becomes aware of a land division in violation of the provisions of this chapter, he shall record a notice of intention to record a notice of such violation in the office of the county recorder of this county, describing the land so divided, naming the owners thereof, and describing the violation, and stating that an opportunity will be given to the owner to present evidence. A copy of such notice will be mailed to the owner. The notice shall specify a time, date, and place at which the owner may present evidence to the advisory agency why such notice should not be recorded. If, after the owner has presented evidence, it is determined that there has been no violation, the building official shall record a release of the notice of intention to record a notice of violation. If, however, after the owner has presented evidence, the advisory agency determines that the property has in fact been illegally divided, or if within sixty (60) days of receipt of such copy the owner fails to inform the local agency of his objection to recording the notice of violation, a notice of violation shall be recorded with the county recorder. The notice of intention to record a notice of violation and the notice of violation, when recorded, shall be deemed to be constructive notice of the violation to all successors in interest in such property. The county recorder shall index the names of the fee owners in the general index. Nothing in this section shall be deemed to require such recording as a condition precedent to the enforceability of any other provision of this chapter.G.Pursuant to the request of any person owning real property, or purchasers of the property under a contract of sale, the planning director, upon determination that the property complies with provisions of the Subdivision Map Act and this chapter, shall record a certificate of compliance. If the property does not comply, conditions may be applied as would have been applicable to the subdivision creating the property. Upon applying such conditions, the planning director shall record a conditional certificate of compliance. Such certificate shall serve as notice to the property owner or vendee who has applied for the certificate pursuant to this section, a grantee of the property owner, or any subsequent transferee or assignee of the property that the fulfillment and implementation of such conditions shall be required prior to subsequent issuance of a permit or other grant of approval for development of the property. Compliance with such conditions are not required until such time as a permit or other grant of approval for development of such property is issued by the local agency.H.Neither the approval nor conditional approval of any tentative map shall constitute or waive compliance with any other applicable provision of the Alameda County General Ordinance Code, nor shall any such approval authorize or be deemed to authorize a violation or failure to comply with other applicable provisions of said code.",,False,False,,False,False,,False,False,,False,False,,,"The retrieved chunks do not contain the exact text from the golden truth section (16.04.050 - Compliance). The section number is mentioned in Chunk 1, but the content does not match. None of the other chunks contain the same section number and text as the golden truth. Therefore, the text from the golden truth is not found in the top 5 retrieved chunks."
11,CA,Alameda,Easy,Who is authorized to prepare a tentative map?,True,1,1.0,16.08.010 - Persons authorized to prepare.,16.08.010. Persons authorized to prepare.,16.08.010. Persons authorized to prepare.,16.08.040. Form.,16.08.050. Data and materials to accompany filing.,16.12.140. Procedure.,16.08.120. Effective period.,All tentative maps shall be prepared by or under the direction of a registered civil engineer or licensed land surveyor.,All tentative maps shall be prepared by or under the direction of a registered civil engineer or licensed land surveyor.,False,False,True,False,False,True,False,False,True,True,False,False,0.75,"The text in the golden truth section (16.08.010) is not found in any of the retrieved chunks. The section number is mentioned in chunk 1, but the text does not match. The 'permission' flag is set to true in the golden_metadata because the text grants authorization to prepare tentative maps, but this is not reflected in the retrieved_metadata as none of the chunks contain the same text."
12,CA,Alameda,Easy,The final map or parcel map number shall be assigned by and obtained from the county recorder.,True,1,0.5454545454545454,16.08.020 - Final map or parcel map number.,16.08.020. Final map or parcel map number.,16.08.020. Final map or parcel map number.,16.12.180. Transmittal of final map.,16.12.140. Procedure.,16.12.160. Fees payable for processing a final map-Evidence of payment to county surveyor.,17.52.100. Building site-Recordation.,Who assigns the number for a final map or parcel map?,The final map or parcel map number shall be assigned by and obtained from the county recorder.,False,False,True,False,False,True,True,False,False,False,False,True,0.75,"Chunk 1 (Section 16.08.020) contains the same section number and the same text as the golden truth section (16.08.020 - Final map or parcel map number). The text describes an obligation (the county recorder assigns the number) rather than a penalty, prohibition, or permission. The 'obligation' flag is set to true because the text mandates that the number be assigned by and obtained from the county recorder."
13,CA,Alameda,Easy,What makes a tentative map application complete?,True,1,1.0,16.08.030 - Filing.,16.08.030. Filing.,16.08.030. Filing.,16.12.140. Procedure.,13.12.130. Permit applications.,16.08.120. Effective period.,16.08.040. Form.,"The time of filing shall be the time a complete application is received by the planning director and all required environmental work under the California Environmental Quality Act is completed. A complete application shall include the prescribed number of copies of the tentative map, all supplemental materials required under Section 16.08.050 of this chapter, and all required filing fees of deposits as may be set by county ordinance.","The time of filing shall be the time a complete application is received by the planning director and all required environmental work under the California Environmental Quality Act is completed. A complete application shall include the prescribed number of copies of the tentative map, all supplemental materials required under Section 16.08.050 of this chapter, and all required filing fees of deposits as may be set by county ordinance.",False,False,True,False,False,True,True,False,False,False,False,True,0.75,"Chunk 1 (Section 16.08.030) contains the SAME SECTION and SAME TEXT as the Golden Truth. The text imposes an obligation (duty) on the applicant to provide a complete application, including the prescribed number of copies of the tentative map, all supplemental materials, and required filing fees. There is no mention of penalties, prohibitions, or permissions in this section."
14,CA,Alameda,Easy,What happens if the map doesn’t provide enough information?,True,1,1.0,16.08.040 - Form.,16.08.040. Form.,16.08.040. Form.,16.12.070. Lands for private use-For public use-Designations.,16.12.040. Index sheet.,17.02.110. Zoning map-District boundaries.,16.12.150. Data and material to accompany the submittal.,The form of the tentative map and the number of copies required for filing shall be as prescribed by the planning director. The planning director may authorize deletion of reduction of map requirements on the determination that the map contains sufficient information to be evaluated adequately and preparing it in the prescribed form would impose an unusual hardship upon the subdivider. The planning director may require additional information or materials as indicated in Section 16.08.050 of this chapter.,The form of the tentative map and the number of copies required for filing shall be as prescribed by the planning director. The planning director may authorize deletion of reduction of map requirements on the determination that the map contains sufficient information to be evaluated adequately and preparing it in the prescribed form would impose an unusual hardship upon the subdivider. The planning director may require additional information or materials as indicated in Section 16.08.050 of this chapter.,False,False,True,False,False,True,False,False,True,False,False,True,1.0,"No chunk in the retrieved results contains the same section number and text as the golden truth section (16.08.040 - Form). The text in section 16.08.040 is not present in any of the retrieved chunks. The retrieved chunks mention section 16.08.040 but do not contain the same text. Therefore, the golden truth section is not found in the retrieved results."
15,CA,Alameda,Easy,What should a tentative map include?,True,2,0.9533333333333334,16.08.050 - Data and materials to accompany filing.,16.08.050. Data and materials to accompany filing.,16.08.010. Persons authorized to prepare.,16.08.050. Data and materials to accompany filing.,16.08.040. Form.,16.12.140. Procedure.,16.12.090. Line of higher high water-Designation.,"For any subdivision into five or more lots and, when required by the advisory agency, for any other subdivision, the tentative map shall include: A. A preliminary grading plan prepared by a civil engineer registered by the state;B.A conceptual plan for soil erosion and sediment control for both construction and postconstruction periods prepared by the civil engineer, or, with respect to the soil erosion control provisions, by a landscape architect registered by the state;C.A soils-geologic investigation report prepared by a licensed geologist, certified engineering geologist, or a registered civil engineer or soil engineer as provided by Section 6736.1 of the Profession Engineers' Act. Said data and material shall be consistent with requirements and specification of the county grading ordinance. Additional reports and data may be required by the planning director when deemed necessary due to the scale of the proposed subdivision or presence of potentially hazardous or environmentally sensitive conditions. These may include, but are not limited to: D.A traffic study, prepared by a licensed traffic engineer;E.A visual analysis, prepared by a qualified consultant as determined by the planning director;F.For conversion of multiple units from rentals to ownership that are being done in conjunction with a site development review: building elevations, a parking plan, and a landscape plan. These materials shall be prepared as required for site development review;G.A plan showing building pad location and driveway access to the individual lots;H.A noise study, prepared by a qualified consultant as determined by the planning director. In addition to the above material, all tentative maps shall include information as required by the planning director in its ""Subdivision: Submittal Requirements"" publication or equivalent.","For any subdivision into five or more lots and, when required by the advisory agency, for any other subdivision, the tentative map shall include: A. A preliminary grading plan prepared by a civil engineer registered by the state; B. A conceptual plan for soil erosion and sediment control for both construction and postconstruction periods prepared by the civil engineer, or, with respect to the soil erosion control provisions, by a landscape architect registered by the state; C. A soils-geologic investigation report prepared by a licensed geologist, certified engineering geologist, or a registered civil engineer or soil engineer as provided by Section 6736.1 of the Profession Engineers' Act. Said data and material shall be consistent with requirements and specification of the county grading ordinance. Additional reports and data may be required by the planning director when deemed necessary due to the scale of the proposed subdivision or presence of potentially hazardous or environmentally sensitive conditions. These may include, but are not limited to: D. A traffic study, prepared by a licensed traffic engineer; E. A visual analysis, prepared by a qualified consultant as determined by the planning director; F. For conversion of multiple units from rentals to ownership that are being done in conjunction with a site development review: building elevations, a parking plan, and a landscape plan. These materials shall be prepared as required for site development review; G. A plan showing building pad location and driveway access to the individual lots; H. A noise study, prepared by a qualified consultant as determined by the planning director. In addition to the above material, all tentative maps shall include information as required by the planning director in its ""Subdivision: Submittal Requirements"" publication or equivalent.",False,False,True,False,False,True,False,False,True,False,False,True,1.0,"None of the retrieved chunks contain the SAME SECTION NUMBER and SAME TEXT as the golden truth section (16.08.050). Chunk 2 mentions Section 16.08.050 but does not contain the same text. Therefore, the golden truth section is not found in the top 5 retrieved chunks."
16,CA,Alameda,Easy,Who conducts the hearing for a subdivision?,True,1,1.0,16.08.060 - Hearing.,16.08.060. Hearing.,16.08.060. Hearing.,16.08.070. Public notice.,16.08.100. Appeals.,16.04.040. General responsibilities.,16.04.050. Compliance.,The advisory agency shall conduct a noticed public hearing on all subdivisions. Hearing procedures shall be established by the advisory agency.,The advisory agency shall conduct a noticed public hearing on all subdivisions. Hearing procedures shall be established by the advisory agency.,False,False,True,False,False,True,True,True,True,False,False,True,1.0,"Chunk 1 (Section 16.08.060 - Hearing) contains the exact text from the golden truth section, confirming the hearing procedures for subdivisions. The text imposes a mandatory requirement (obligation) on the advisory agency to conduct a noticed public hearing on all subdivisions."
17,CA,Alameda,Hard,How does this requirement demonstrate coordination between local zoning control and subdivision review under county law?,False,0,0.0,16.08.090 - Conformance to Alameda County ordinance.,,16.16.010. General requirements.,17.64.050. Compliance with landscape documentation package.,16.12.150. Data and material to accompany the submittal.,16.04.060. Definitions.,17.30.230. SC districts-Site development review-Planning director review.,"No tentative map shall be approved which is not in conformance with the provisions of this chapter, the county zoning ordinance and any other ordinance of this county.",,False,False,,False,False,,False,False,,False,False,,,"The golden truth section reference is 16.08.090, which is not present in any of the retrieved chunks. The text in this section is not found in any of the top 5 chunks. The retrieved chunks only mention the section number but do not contain the same text as the golden truth section."
18,CA,Alameda,Hard,What procedural safeguards ensure fairness for both the appellant and the advisory agency during appeals?,False,0,0.0,16.08.100 - Appeals.,,6.88.050. Permit procedure.,16.08.060. Hearing.,12.09.075. Appeal.,6.65.120. Procedure-Appeal to Board of Supervisors.,12.08.218. Appeal.,"A.The board of supervisors shall be the appeal board.B.Within ten days after action, the subdivider or any interested person may appeal from any action of the planning director or the planning commission to the board of supervisors. In determining whether the ten-day appeal period has been met, the time taken to appeal is measured from the date of the action taken by the planning director or planning commission to the time the appeal is received by the clerk of the board of supervisors. If the tenth day falls on a Saturday or Sunday, or on an official county holiday, the next county business day shall be the last day for filing the appeal. Appeals to the board of supervisors shall be submitted in writing to the clerk of the board or the planning department, which is designated as an agent of the clerk of the board for purposes of receiving a notice of appeal. Appeals shall reference the tentative map number and shall state fully the nature and extent of the appeal and the reasons why it is taken. Such appeal and the hearing thereon shall be conducted in the manner provided by Government Code Sections 66452.5(a) and (b) and subsection C of this section. If in considering an appeal, the board of supervisors determines that in the time since the decision being appealed was made, new information has arisen that may have affected the advisory agency's evaluation of the matter before it, the board of supervisors may remand the appeal to the advisory agency for an advisory ruling on the new information prior to the board of supervisors sustaining, modifying, or overruling an order brought before it on appeal.C.Whenever a public hearing is held pursuant to this section, it shall be conducted as required by Government Code Section 66451.3. Notice of the time and place thereof and a general description of the location of the proposed subdivision shall be given at least ten days before the hearing by publication once in a newspaper of general circulation and published and circulated in the county of Alameda and as stated in Section 16.08.070 of this chapter. Any interested person may appear at such hearing and shall be heard.D.Any interested person adversely affected by a decision of the advisory agency may file an appeal on a form to be provided by the county planning department with the clerk of the board of supervisors or the planning department concerning such decision. The planning department is designated as an agent of the clerk of the board for purposes of receiving a notice of appeal. Any such appeal shall be filed within ten days after the action which is the subject of the appeal. The board of supervisors may, in its discretion, reject the appeal within fifteen (15) days or set the matter for public hearing. If the board rejects the appeal, the appellant shall be notified of such action by the clerk of the board of supervisors.",,False,,,False,,,False,,,False,,,,"None of the top 5 retrieved chunks contain the same section number and text as the golden truth section (16.08.100 - Appeals). The text in the retrieved chunks either reference the section number or contain different sections (e.g., 6.88.050, 16.08.060, 12.09.075, 12.08.218). Therefore, the text from the golden truth section is not found in the top 5 retrieved chunks."
19,CA,Alameda,Medium,How does the ordinance treat missed time limits compared with mandatory deadlines in other statutes?,False,0,0.0,16.08.110 - Time for action or report.,,3.56.050. Violation-Penalty.,13.20.130. Deadlines.,"3.16.570. Service outages, refunds and credits.",5.40.020. Failure to procure license-Penalty.,6.104.100. Notification of violation.,"Any of the time limits for action or report may be extended by mutual consent of the subdivider and the advisory agency. To the extent permitted by law, the time limits specified herein and by statute shall be deemed directory, and any failure of the advisory agency or board of supervisors to comply with them shall not affect the validity of the action taken. Time limits for action shall be suspended during the time necessary for preparation of an initial study, negative declaration, environmental impact report, or any other environmental work that may be required under the California Environmental Quality Act.",,False,False,,False,False,,False,False,,False,False,,,"None of the retrieved chunks contain the exact text from the golden truth section (16.08.110 - Time for action or report). The section number is mentioned in Chunk 1, but the text does not match. The other chunks do not contain the section number or the text."
20,CA,Alameda,Medium,How do the three-year effective period and the ten-day decision period interact procedurally?,True,1,1.0,16.08.120 - Effective period.,16.08.120. Effective period.,16.08.120. Effective period.,"17.52.070. Adjustments, variances-Implementation required.",17.54.070. Administration or enforcement-Appeals.,"17.52.050. Use permits, conditional use permits-Implementation required.",6.108.210. Judicial review.,"The approval of a tentative map shall be effective for three years. Upon application of the subdivider during the effective period, an extension of the effective period not exceeding three years may be granted by the planning director, who is designated the advisory agency for this purpose, upon the determination that circumstances under which the map was approved have not changed to the extent which would warrant a change in the design or improvement of the tentative map. The planning director shall take action on applications for time extension within ten working days after receipt.","The approval of a tentative map shall be effective for three years. Upon application of the subdivider during the effective period, an extension of the effective period not exceeding three years may be granted by the planning director, who is designated the advisory agency for this purpose, upon the determination that circumstances under which the map was approved have not changed to the extent which would warrant a change in the design or improvement of the tentative map. The planning director shall take action on applications for time extension within ten working days after receipt. Sections:",False,False,True,False,False,True,False,False,True,False,False,True,1.0,"The golden truth section (16.08.120) is not present in any of the retrieved chunks. The text in the golden truth section is not found in any of the top 5 chunks. The text in the golden truth section is about the effective period of a tentative map and the ten-day decision period for extensions. None of the retrieved chunks contain the exact text from the golden truth section. The retrieved chunks mention the section number (16.08.120) but do not contain the same text. Therefore, the golden truth section is not found in the top 5 chunks."
